iterations,sampled,rrgsize,movement,remaining,total,time
24,16550,1202,52.499992,22.668411,75.1684,5551.05526
26,14714,1302,55.699993,25.134546,80.83454,6057.53192
34,21225,1702,55.699993,23.77225,79.472244,7177.542116
29,17653,1452,55.699993,24.967447,80.66744,6369.88614
55,31639,2752,58.65004,21.893063,80.543106,11101.276148
40,23530,2002,58.65004,21.844027,80.494064,8081.562352
31,17087,1552,58.65004,19.816685,78.46672,6101.358079
30,17591,1502,54.050003,23.954334,78.00433,6245.503411
32,18424,1602,54.050003,22.574997,76.625,6648.61755
41,23226,2052,54.050003,21.760714,75.810715,7989.698643
36,21456,1802,48.1,24.45215,72.55215,7409.29666
39,24874,1952,48.1,26.585876,74.685875,7850.421072
44,24457,2202,48.1,19.065514,67.16551,9116.288899
36,20475,1802,58.650005,27.006138,85.65614,7189.770877
39,21724,1952,58.650005,26.708366,85.35837,7862.152288
33,18998,1652,58.650005,27.766956,86.41696,6720.733507
29,16008,1452,55.949997,24.073307,80.0233,6000.452108
41,24386,2052,55.949997,25.780329,81.73032,8770.614882
33,20234,1652,55.949997,20.657583,76.60758,6972.402463
